,smash,stop,Vehicles,Dinnerware,closer2vehicles,closer2dinnerware
2558,0.22044992446899414,0.13384348154067993,0.13384348154067993,0.22044992446899414,True,False
2559,0.12339210510253906,0.05684393644332886,0.05684393644332886,0.12339210510253906,True,False
2560,0.08437037467956543,0.04198932647705078,0.04198932647705078,0.08437037467956543,True,False
2561,0.08832728862762451,0.05579584836959839,0.05579584836959839,0.08832728862762451,True,False
2562,0.09447342157363892,0.04210394620895386,0.04210394620895386,0.09447342157363892,True,False
2563,0.23868727684020996,0.1271842122077942,0.1271842122077942,0.23868727684020996,True,False
2564,0.14857709407806396,0.06090885400772095,0.06090885400772095,0.14857709407806396,True,False
2565,0.11501836776733398,0.07913076877593994,0.07913076877593994,0.11501836776733398,True,False
2566,0.11729907989501953,0.05573993921279907,0.05573993921279907,0.11729907989501953,True,False
2567,0.12748605012893677,0.0700610876083374,0.0700610876083374,0.12748605012893677,True,False
2568,0.14060860872268677,0.13220423460006714,0.13220423460006714,0.14060860872268677,True,False
2569,0.10314851999282837,0.06713724136352539,0.06713724136352539,0.10314851999282837,True,False
2570,0.10418921709060669,0.07456725835800171,0.07456725835800171,0.10418921709060669,True,False
2571,0.0964972972869873,0.04955625534057617,0.04955625534057617,0.0964972972869873,True,False
2572,0.1918962597846985,0.08412528038024902,0.08412528038024902,0.1918962597846985,True,False
2573,0.11717551946640015,0.0732041597366333,0.0732041597366333,0.11717551946640015,True,False
2574,0.13111168146133423,0.09495121240615845,0.09495121240615845,0.13111168146133423,True,False
2575,0.1181415319442749,0.059621334075927734,0.059621334075927734,0.1181415319442749,True,False
2576,0.17303043603897095,0.08823388814926147,0.08823388814926147,0.17303043603897095,True,False
2577,0.22248154878616333,0.11621582508087158,0.11621582508087158,0.22248154878616333,True,False
2578,0.10367721319198608,0.08538365364074707,0.08538365364074707,0.10367721319198608,True,False
2579,0.11172014474868774,0.04300487041473389,0.04300487041473389,0.11172014474868774,True,False
2580,0.11485004425048828,0.11256569623947144,0.11256569623947144,0.11485004425048828,True,False
2581,0.12303042411804199,0.09239852428436279,0.09239852428436279,0.12303042411804199,True,False
2582,0.10580193996429443,0.07169234752655029,0.07169234752655029,0.10580193996429443,True,False
2583,0.12702065706253052,0.09271883964538574,0.09271883964538574,0.12702065706253052,True,False
2584,0.2346746325492859,0.18295156955718994,0.18295156955718994,0.2346746325492859,True,False
2585,0.14896124601364136,0.0979568362236023,0.0979568362236023,0.14896124601364136,True,False
2586,0.1787446141242981,0.1347576379776001,0.1347576379776001,0.1787446141242981,True,False
2587,0.08324426412582397,0.05216175317764282,0.05216175317764282,0.08324426412582397,True,False
2588,0.12945353984832764,0.07438915967941284,0.07438915967941284,0.12945353984832764,True,False
2589,0.14441657066345215,0.056592464447021484,0.056592464447021484,0.14441657066345215,True,False
2590,0.09947556257247925,0.05019563436508179,0.05019563436508179,0.09947556257247925,True,False
2591,0.16565734148025513,0.18621277809143066,0.18621277809143066,0.16565734148025513,False,True
2592,0.1493368148803711,0.08317142724990845,0.08317142724990845,0.1493368148803711,True,False
2593,0.14560967683792114,0.08172178268432617,0.08172178268432617,0.14560967683792114,True,False
2594,0.16685956716537476,0.1261066198348999,0.1261066198348999,0.16685956716537476,True,False
2595,0.1549321413040161,0.14445799589157104,0.14445799589157104,0.1549321413040161,True,False
2596,0.09428924322128296,0.0694703459739685,0.0694703459739685,0.09428924322128296,True,False
2597,0.10824930667877197,0.08024656772613525,0.08024656772613525,0.10824930667877197,True,False
2598,0.10128903388977051,0.08347254991531372,0.08347254991531372,0.10128903388977051,True,False
2599,0.09481585025787354,0.06716799736022949,0.06716799736022949,0.09481585025787354,True,False
2600,0.13581711053848267,0.09354901313781738,0.09354901313781738,0.13581711053848267,True,False
2601,0.14105242490768433,0.11259317398071289,0.11259317398071289,0.14105242490768433,True,False
2602,0.17764782905578613,0.1262592077255249,0.1262592077255249,0.17764782905578613,True,False
