,car,glass,plate,truck,Vehicles,Dinnerware,closer2vehicles,closer2dinnerware,,,,,c2v,c2d
4837,0.002165735,0.002635539,0.003962517,0.002432227,0.002298981,0.003299028,TRUE,FALSE,,1,0,,,
4838,0.00300163,0.002280951,0.002346694,0.003202438,0.003102034,0.002313823,FALSE,TRUE,,0,1,,,
4839,0.002022684,0.001952767,0.00207305,0.001850665,0.001936674,0.002012908,TRUE,FALSE,,1,0,,,
4840,0.001957417,0.002086282,0.003259301,0.002012551,0.001984984,0.002672791,TRUE,FALSE,,1,0,,,
4841,0.003535032,0.002926052,0.003329456,0.003152668,0.00334385,0.003127754,FALSE,TRUE,,0,1,,,
4842,0.002280295,0.003469408,0.002644479,0.003206313,0.002743304,0.003056943,TRUE,FALSE,,1,0,,,
4843,0.002396584,0.003893852,0.002782404,0.004124165,0.003260374,0.003338128,TRUE,FALSE,,1,0,,,
4844,0.00366807,0.004283488,0.005290806,0.003373623,0.003520846,0.004787147,TRUE,FALSE,,1,0,,,
4845,0.002001643,0.001875341,0.002305627,0.001745164,0.001873404,0.002090484,TRUE,FALSE,,1,0,,,
4846,0.002659738,0.00364399,0.002785265,0.00301826,0.002838999,0.003214628,TRUE,FALSE,,1,0,,,
4847,0.003740013,0.003214896,0.002955675,0.002171934,0.002955973,0.003085285,TRUE,FALSE,,1,0,,,
4848,0.00301075,0.0042364,0.002987385,0.003358781,0.003184766,0.003611892,TRUE,FALSE,,1,0,,,
4849,0.002619624,0.002128065,0.003187656,0.003062665,0.002841145,0.002657861,FALSE,TRUE,,0,1,,,
4850,0.002508521,0.002779245,0.002391338,0.002649367,0.002578944,0.002585292,TRUE,FALSE,,1,0,,,
4851,0.001868844,0.001281798,0.002168655,0.001598001,0.001733422,0.001725227,FALSE,TRUE,,0,1,,,
4852,0.003679514,0.003080845,0.00354737,0.00211513,0.002897322,0.003314108,TRUE,FALSE,,1,0,,,
4853,0.002462327,0.001873851,0.002475321,0.003562689,0.003012508,0.002174586,FALSE,TRUE,,0,1,,,
4854,0.002362609,0.002577543,0.002274215,0.003082037,0.002722323,0.002425879,FALSE,TRUE,,0,1,,,
4855,0.001872301,0.001748562,0.001741946,0.002999663,0.002435982,0.001745254,FALSE,TRUE,,0,1,,,
4856,0.00218147,0.003254354,0.002063394,0.002837121,0.002509296,0.002658874,TRUE,FALSE,,1,0,,,
4857,0.003265381,0.00273478,0.002411067,0.00244236,0.00285387,0.002572924,FALSE,TRUE,,0,1,,,
4858,0.005164027,0.003532588,0.003677905,0.00619477,0.005679399,0.003605247,FALSE,TRUE,,0,1,,,
4859,0.002221704,0.002977073,0.001966834,0.002718389,0.002470046,0.002471954,TRUE,FALSE,,1,0,,,
4860,0.001496851,0.003545225,0.003375769,0.00182116,0.001659006,0.003460497,TRUE,FALSE,,1,0,,,
4861,0.002779841,0.002991676,0.002023876,0.003225505,0.003002673,0.002507776,FALSE,TRUE,,0,1,,,
4862,0.003510773,0.002306342,0.003307104,0.002707362,0.003109068,0.002806723,FALSE,TRUE,,0,1,,,
4863,0.004056811,0.004197896,0.00381279,0.004917443,0.004487127,0.004005343,FALSE,TRUE,,0,1,,,
4864,0.003730953,0.001456022,0.002005696,0.002140343,0.002935648,0.001730859,FALSE,TRUE,,0,1,,,
4865,0.003541589,0.003568113,0.003546,0.003513694,0.003527641,0.003557056,TRUE,FALSE,,1,0,,,
4866,0.003696442,0.003413379,0.002877891,0.003319502,0.003507972,0.003145635,FALSE,TRUE,,0,1,,,
4867,0.001623511,0.001468301,0.001570165,0.001418054,0.001520783,0.001519233,FALSE,TRUE,,0,1,,,
4868,0.003569365,0.004250288,0.002828896,0.003855169,0.003712267,0.003539592,FALSE,TRUE,,0,1,,,
4869,0.002527475,0.003528833,0.003668606,0.002970099,0.002748787,0.00359872,TRUE,FALSE,,1,0,,,
4870,0.001782596,0.001495838,0.003771424,0.00283885,0.002310723,0.002633631,TRUE,FALSE,,1,0,,,
4871,0.001766682,0.002564311,0.001665175,0.00383836,0.002802521,0.002114743,FALSE,TRUE,,0,1,,,
4872,0.001649797,0.001901448,0.001935005,0.002696335,0.002173066,0.001918226,FALSE,TRUE,,0,1,,,
4873,0.002614081,0.002490878,0.00365603,0.003989458,0.003301769,0.003073454,FALSE,TRUE,,0,1,,,
4874,0.003672659,0.002474606,0.004014313,0.003323257,0.003497958,0.00324446,FALSE,TRUE,,0,1,,,
4875,0.002177298,0.002411067,0.002455711,0.00273335,0.002455324,0.002433389,FALSE,TRUE,,0,1,,,
4876,0.003925979,0.003730774,0.002948701,0.002165318,0.003045648,0.003339738,TRUE,FALSE,,1,0,,,
4877,0.002037644,0.002431333,0.004071474,0.0027107,0.002374172,0.003251404,TRUE,FALSE,,1,0,,,
4878,0.002405167,0.003851175,0.002210855,0.001839995,0.002122581,0.003031015,TRUE,FALSE,,1,0,,,
4879,0.00315243,0.002347708,0.002020121,0.001829147,0.002490789,0.002183914,FALSE,TRUE,,0,1,,,
4880,0.005068302,0.005411804,0.005619705,0.004382372,0.004725337,0.005515754,TRUE,FALSE,,1,0,,,
4881,0.00309068,0.002556026,0.002554297,0.002886891,0.002988786,0.002555162,FALSE,TRUE,,0,1,,,
4882,0.005716205,0.004080892,0.003684998,0.003559291,0.004637748,0.003882945,FALSE,TRUE,,0,1,,,
4883,0.002338469,0.002649069,0.00346458,0.002321661,0.002330065,0.003056824,TRUE,FALSE,,1,0,,,
4884,0.001419425,0.00158006,0.001791894,0.001563966,0.001491696,0.001685977,TRUE,FALSE,,1,0,,,
4885,0.00512886,0.002973258,0.005366445,0.00403595,0.004582405,0.004169852,FALSE,TRUE,,0,1,,,
4886,0.005729854,0.002959847,0.004817128,0.004207075,0.004968464,0.003888488,FALSE,TRUE,,0,1,,,
4887,0.002199113,0.002434611,0.004111886,0.002176046,0.00218758,0.003273249,TRUE,FALSE,,1,0,,,
4888,0.003935993,0.003438115,0.003106356,0.003899992,0.003917992,0.003272235,FALSE,TRUE,,0,1,,,
4889,0.001834393,0.002154171,0.002362013,0.002393663,0.002114028,0.002258092,TRUE,FALSE,,1,0,,,
4890,0.002366066,0.002364814,0.002141714,0.002641082,0.002503574,0.002253264,FALSE,TRUE,,0,1,,,
4891,0.004081786,0.003049195,0.001984894,0.002088547,0.003085166,0.002517045,FALSE,TRUE,,0,1,,,
4892,0.002390087,0.002322555,0.003461123,0.002196014,0.00229305,0.002891839,TRUE,FALSE,,1,0,,,
4893,0.002999425,0.003067732,0.003462553,0.003117859,0.003058642,0.003265142,TRUE,FALSE,,1,0,,,
4894,0.001763582,0.002020895,0.001727879,0.001908481,0.001836032,0.001874387,TRUE,FALSE,,1,0,,,
4895,0.003139138,0.005013943,0.005479097,0.002577186,0.002858162,0.00524652,TRUE,FALSE,,1,0,,,
4896,0.002904058,0.004724681,0.00310868,0.002958,0.002931029,0.003916681,TRUE,FALSE,,1,0,,,
4897,0.002804995,0.003114164,0.002111733,0.003471017,0.003138006,0.002612948,FALSE,TRUE,,0,1,,,
4898,0.004082978,0.003072917,0.003952682,0.004484534,0.004283756,0.0035128,FALSE,TRUE,,0,1,,,
4899,0.003333509,0.002228618,0.004432261,0.002635598,0.002984554,0.003330439,TRUE,FALSE,,1,0,,,
4900,0.002019823,0.003917515,0.003889918,0.003228545,0.002624184,0.003903717,TRUE,FALSE,,1,0,,,
4901,0.003623962,0.002434731,0.002118587,0.003536105,0.003580034,0.002276659,FALSE,TRUE,,0,1,,,
4902,0.003781199,0.003603101,0.003874242,0.002917171,0.003349185,0.003738672,TRUE,FALSE,,1,0,,,
4903,0.003169715,0.003065586,0.002333462,0.002956927,0.003063321,0.002699524,FALSE,TRUE,,0,1,,,
4904,0.005357802,0.006747127,0.004301548,0.002617776,0.003987789,0.005524337,TRUE,FALSE,,1,0,,,
4905,0.003433228,0.002135754,0.002496839,0.002281427,0.002857327,0.002316296,FALSE,TRUE,,0,1,,,
4906,0.001648784,0.003874123,0.002311051,0.002679884,0.002164334,0.003092587,TRUE,FALSE,,1,0,,,
4907,0.002095401,0.003001094,0.003539264,0.004384398,0.0032399,0.003270179,TRUE,FALSE,,1,0,,,
4908,0.002150476,0.001902103,0.002594769,0.002634943,0.002392709,0.002248436,FALSE,TRUE,,0,1,,,
4909,0.002197921,0.001604915,0.001944482,0.002076626,0.002137274,0.001774698,FALSE,TRUE,,0,1,,,
4910,0.002783656,0.002227783,0.002643168,0.002024055,0.002403855,0.002435476,TRUE,FALSE,,1,0,,,
4911,0.002499938,0.002252758,0.00213927,0.001979411,0.002239674,0.002196014,FALSE,TRUE,,0,1,,,
4912,0.001885891,0.00211668,0.003779173,0.001349747,0.001617819,0.002947927,TRUE,FALSE,,1,0,,,
4913,0.003702641,0.002971828,0.003215194,0.003558338,0.003630489,0.003093511,FALSE,TRUE,,0,1,,,
4914,0.002266049,0.00371927,0.002485335,0.001887321,0.002076685,0.003102303,TRUE,FALSE,,1,0,,,
4915,0.002535582,0.001888037,0.003175199,0.002357602,0.002446592,0.002531618,TRUE,FALSE,,1,0,,,
4916,0.003612161,0.004819512,0.002733469,0.003514767,0.003563464,0.003776491,TRUE,FALSE,,1,0,,,
4917,0.003832459,0.003077626,0.003632009,0.001726806,0.002779633,0.003354818,TRUE,FALSE,,1,0,,,
4918,0.001637161,0.001307189,0.001582146,0.00316596,0.002401561,0.001444668,FALSE,TRUE,,0,1,,,
4919,0.00262022,0.00352782,0.003311396,0.003503919,0.003062069,0.003419608,TRUE,FALSE,,1,0,,,
4920,0.00283736,0.003381014,0.003289878,0.002166867,0.002502114,0.003335446,TRUE,FALSE,,1,0,,,
4921,0.001748562,0.001979709,0.002787232,0.001481533,0.001615047,0.002383471,TRUE,FALSE,,1,0,,,
4922,0.003272116,0.004724085,0.003231168,0.003406286,0.003339201,0.003977627,TRUE,FALSE,,1,0,,,
4923,0.001450777,0.002255678,0.002113879,0.002720714,0.002085745,0.002184778,TRUE,FALSE,,1,0,,,
4924,0.002677679,0.003098547,0.002642155,0.001971245,0.002324462,0.002870351,TRUE,FALSE,,1,0,,,
4925,0.002012372,0.001724362,0.001693964,0.00124526,0.001628816,0.001709163,TRUE,FALSE,,1,0,,,
4926,0.003092587,0.003073871,0.00450474,0.002507925,0.002800256,0.003789306,TRUE,FALSE,,1,0,,,
4927,0.001627505,0.001818061,0.002052248,0.002081692,0.001854599,0.001935154,TRUE,FALSE,,1,0,,,
4928,0.002336681,0.003630042,0.004098654,0.004333377,0.003335029,0.003864348,TRUE,FALSE,,1,0,,,
4929,0.005458474,0.004540563,0.005890965,0.005140185,0.00529933,0.005215764,FALSE,TRUE,,0,1,,,
4930,0.003197968,0.003702283,0.003679335,0.003662527,0.003430247,0.003690809,TRUE,FALSE,,1,0,,,
4931,0.003171086,0.002954483,0.002828062,0.003444731,0.003307909,0.002891272,FALSE,TRUE,,0,1,,,
4932,0.002067387,0.002149045,0.00192678,0.001778424,0.001922905,0.002037913,TRUE,FALSE,,1,0,,,
4933,0.002207577,0.003020585,0.001165509,0.002152443,0.00218001,0.002093047,FALSE,TRUE,,0,1,,,
4934,0.003756225,0.004576027,0.003283024,0.005058527,0.004407376,0.003929526,FALSE,TRUE,,0,1,,,
4935,0.003609359,0.003785908,0.002939165,0.003035724,0.003322542,0.003362536,TRUE,FALSE,,1,0,,,
4936,0.00277555,0.004293859,0.002497673,0.002374291,0.002574921,0.003395766,TRUE,FALSE,,1,0,,,
4937,0.004286826,0.003128171,0.004854321,0.005673766,0.004980296,0.003991246,FALSE,TRUE,,0,1,,,
4938,0.002236485,0.003367722,0.003317833,0.002358913,0.002297699,0.003342777,TRUE,FALSE,,1,0,,,
4939,0.00314188,0.005183101,0.004388809,0.004674137,0.003908008,0.004785955,TRUE,FALSE,,1,0,,,
4940,0.002336204,0.002008498,0.001672685,0.003732145,0.003034174,0.001840591,FALSE,TRUE,,0,1,,,
4941,0.002645969,0.001851082,0.002134085,0.003223658,0.002934813,0.001992583,FALSE,TRUE,,0,1,,,
4942,0.001784027,0.001577914,0.001082778,0.001522303,0.001653165,0.001330346,FALSE,TRUE,,0,1,,,
4943,0.002240121,0.002694428,0.0032112,0.001873672,0.002056897,0.002952814,TRUE,FALSE,,1,0,,,
4944,0.003055334,0.003930509,0.002382517,0.002946794,0.003001064,0.003156513,TRUE,FALSE,,1,0,,,
4945,0.001329303,0.002350569,0.001929641,0.001911759,0.001620531,0.002140105,TRUE,FALSE,,1,0,,,
4946,0.001752615,0.002529562,0.002549231,0.002441227,0.002096921,0.002539396,TRUE,FALSE,,1,0,,,
4947,0.003152072,0.0032776,0.002129436,0.003628016,0.003390044,0.002703518,FALSE,TRUE,,0,1,,,
4948,0.001702666,0.001834869,0.002088308,0.002712011,0.002207339,0.001961589,FALSE,TRUE,,0,1,,,
4949,0.002189875,0.004270077,0.003239572,0.003336668,0.002763271,0.003754824,TRUE,FALSE,,1,0,,,
4950,0.003321767,0.003153622,0.004325628,0.003048897,0.003185332,0.003739625,TRUE,FALSE,,1,0,,,
4951,0.002567649,0.002544641,0.002506733,0.001747489,0.002157569,0.002525687,TRUE,FALSE,,1,0,,,
4952,0.001322567,0.001844883,0.002646506,0.002232671,0.001777619,0.002245694,TRUE,FALSE,,1,0,,,
4953,0.002116561,0.002922773,0.003444493,0.004023254,0.003069907,0.003183633,TRUE,FALSE,,1,0,,,
4954,0.00244832,0.002213895,0.003921032,0.002235949,0.002342135,0.003067464,TRUE,FALSE,,1,0,,,
4955,0.003107429,0.002459645,0.002217233,0.002640009,0.002873719,0.002338439,FALSE,TRUE,,0,1,,,
4956,0.00311172,0.002987504,0.002687097,0.002747774,0.002929747,0.0028373,FALSE,TRUE,,0,1,,,
4957,0.002158582,0.006239116,0.00186193,0.002415538,0.00228706,0.004050523,TRUE,FALSE,,1,0,,,
4958,0.003662169,0.002474308,0.002408981,0.003168881,0.003415525,0.002441645,FALSE,TRUE,,0,1,,,
4959,0.002216518,0.003841579,0.003721654,0.001720607,0.001968563,0.003781617,TRUE,FALSE,,1,0,,,
4960,0.00259465,0.002462864,0.002913415,0.003388762,0.002991706,0.00268814,FALSE,TRUE,,0,1,,,
4961,0.004406154,0.003491759,0.00464052,0.004965365,0.00468576,0.004066139,FALSE,TRUE,,0,1,,,
4962,0.00335598,0.005171895,0.004063308,0.002569556,0.002962768,0.004617602,TRUE,FALSE,,1,0,,,
4963,0.002031386,0.001811504,0.00243926,0.001717806,0.001874596,0.002125382,TRUE,FALSE,,1,0,,,
4964,0.002103329,0.002101243,0.00182426,0.0019207,0.002012014,0.001962751,FALSE,TRUE,,0,1,,,
4965,0.001561821,0.001332164,0.002359092,0.002898097,0.002229959,0.001845628,FALSE,TRUE,,0,1,,,
4966,0.00753653,0.004144371,0.003759921,0.008876741,0.008206636,0.003952146,FALSE,TRUE,,0,1,,,
4967,0.005695522,0.003287554,0.006112278,0.005392134,0.005543828,0.004699916,FALSE,TRUE,,0,1,,,
4968,0.001897335,0.002813339,0.003355742,0.00395596,0.002926648,0.00308454,TRUE,FALSE,,1,0,,,
4969,0.002657175,0.002182305,0.001982272,0.003249466,0.002953321,0.002082288,FALSE,TRUE,,0,1,,,
4970,0.001902461,0.002537549,0.003047407,0.001770735,0.001836598,0.002792478,TRUE,FALSE,,1,0,,,
4971,0.002941608,0.00270462,0.003682613,0.004217088,0.003579348,0.003193617,FALSE,TRUE,,0,1,,,
4972,0.002426744,0.003400564,0.002099156,0.002493024,0.002459884,0.00274986,TRUE,FALSE,,1,0,,,
4973,0.004733682,0.003735542,0.003759325,0.004635572,0.004684627,0.003747433,FALSE,TRUE,,0,1,,,
4974,0.002210498,0.002723455,0.003012776,0.001477718,0.001844108,0.002868116,TRUE,FALSE,,1,0,,,
4975,0.003843248,0.003759623,0.003412127,0.003467619,0.003655434,0.003585875,FALSE,TRUE,,0,1,,,
4976,0.003621042,0.002787054,0.002083123,0.002255023,0.002938032,0.002435088,FALSE,TRUE,,0,1,,,
4977,0.001586795,0.001988947,0.001784563,0.001226902,0.001406848,0.001886755,TRUE,FALSE,,1,0,,,
4978,0.00312674,0.003736615,0.003393173,0.003158391,0.003142565,0.003564894,TRUE,FALSE,,1,0,,,
4979,0.002972126,0.003770113,0.002063811,0.001922309,0.002447218,0.002916962,TRUE,FALSE,,1,0,,,
4980,0.002172768,0.004626572,0.003348887,0.00256902,0.002370894,0.00398773,TRUE,FALSE,,1,0,,,
4981,0.005555034,0.005813479,0.002714396,0.005231619,0.005393326,0.004263937,FALSE,TRUE,,0,1,,,
4982,0.002540886,0.001900792,0.002749085,0.002573013,0.00255695,0.002324939,FALSE,TRUE,,0,1,,,
4983,0.004888415,0.004275382,0.00226301,0.00375545,0.004321933,0.003269196,FALSE,TRUE,,0,1,,,
4984,0.00346601,0.001863956,0.003647447,0.002728879,0.003097445,0.002755702,FALSE,TRUE,,0,1,,,
4985,0.003493071,0.002791762,0.002939284,0.00285989,0.003176481,0.002865523,FALSE,TRUE,,0,1,,,
4986,0.002508342,0.002699494,0.003132164,0.002476215,0.002492279,0.002915829,TRUE,FALSE,,1,0,,,
4987,0.002510607,0.002611876,0.002298713,0.002750158,0.002630383,0.002455294,FALSE,TRUE,,0,1,,,
4988,0.002415478,0.004447699,0.002702951,0.001836181,0.002125829,0.003575325,TRUE,FALSE,,1,0,,,
4989,0.003358245,0.00311619,0.002677917,0.002589703,0.002973974,0.002897054,FALSE,TRUE,,0,1,,,
4990,0.002981961,0.004616261,0.00520587,0.003351569,0.003166765,0.004911065,TRUE,FALSE,,1,0,,,
4991,0.002847135,0.003238678,0.002191126,0.003513634,0.003180385,0.002714902,FALSE,TRUE,,0,1,,,
4992,0.003685296,0.00241673,0.001606047,0.001676083,0.002680689,0.002011389,FALSE,TRUE,,0,1,,,
4993,0.004244983,0.002555549,0.003957629,0.003594816,0.003919899,0.003256589,FALSE,TRUE,,0,1,,,
4994,0.002237856,0.001989961,0.002601564,0.002327263,0.00228256,0.002295762,TRUE,FALSE,,1,0,,,
4995,0.002932906,0.003768623,0.004350543,0.002990067,0.002961487,0.004059583,TRUE,FALSE,,1,0,,,
4996,0.002204239,0.001765728,0.00272125,0.001608849,0.001906544,0.002243489,TRUE,FALSE,,1,0,,,
4997,0.002671659,0.002179265,0.002269924,0.001607478,0.002139568,0.002224594,TRUE,FALSE,,1,0,,,
4998,0.001584649,0.001531839,0.002519369,0.001676202,0.001630425,0.002025604,TRUE,FALSE,,1,0,,,
4999,0.002155006,0.001687884,0.002325296,0.001400709,0.001777858,0.00200659,TRUE,FALSE,,1,0,,,
5000,0.005213201,0.003889918,0.003775954,0.002639294,0.003926247,0.003832936,FALSE,TRUE,,0,1,,,
5001,0.004638731,0.006407857,0.003284395,0.00487572,0.004757226,0.004846126,TRUE,FALSE,,1,0,,,
5002,0.00269264,0.00255084,0.003302515,0.002897024,0.002794832,0.002926677,TRUE,FALSE,,1,0,,,
5003,0.003186822,0.006513059,0.010447264,0.004854918,0.00402087,0.008480161,TRUE,FALSE,,1,0,,,
5004,0.002746105,0.002082765,0.002734005,0.002865016,0.002805561,0.002408385,FALSE,TRUE,,0,1,,,
5005,0.004445672,0.006178856,0.004708052,0.004707634,0.004576653,0.005443454,TRUE,FALSE,,1,0,,,
5006,0.002597213,0.002286434,0.002685368,0.002423465,0.002510339,0.002485901,FALSE,TRUE,,0,1,,,
5007,0.002670109,0.002422154,0.003543675,0.002391636,0.002530873,0.002982914,TRUE,FALSE,,1,0,,,
5008,0.002970815,0.002617419,0.002100945,0.002678752,0.002824783,0.002359182,FALSE,TRUE,,0,1,,,
5009,0.003138006,0.003689647,0.004722297,0.003553391,0.003345698,0.004205972,TRUE,FALSE,,1,0,,,
5010,0.004296958,0.003744304,0.002910793,0.002998829,0.003647894,0.003327549,FALSE,TRUE,,0,1,,,
5011,0.003413856,0.005791903,0.002341032,0.002748013,0.003080934,0.004066467,TRUE,FALSE,,1,0,,,
5012,0.002384961,0.003271341,0.002432704,0.001791894,0.002088428,0.002852023,TRUE,FALSE,,1,0,,,
5013,0.002857447,0.002859354,0.002087951,0.00244534,0.002651393,0.002473652,FALSE,TRUE,,0,1,,,
5014,0.002685666,0.002482295,0.002648532,0.001524329,0.002104998,0.002565414,TRUE,FALSE,,1,0,,,
5015,0.00614512,0.003380418,0.003843486,0.003392756,0.004768938,0.003611952,FALSE,TRUE,,0,1,,,
5016,0.003578961,0.002521217,0.002562761,0.002729535,0.003154248,0.002541989,FALSE,TRUE,,0,1,,,
5017,0.003569245,0.005548835,0.003415525,0.003094733,0.003331989,0.00448218,TRUE,FALSE,,1,0,,,
5018,0.002514601,0.003566623,0.00489372,0.002953649,0.002734125,0.004230171,TRUE,FALSE,,1,0,,,
5019,0.00220871,0.0031721,0.002313614,0.003799975,0.003004342,0.002742857,FALSE,TRUE,,0,1,,,
5020,0.002421439,0.00224632,0.002452433,0.00216049,0.002290964,0.002349377,TRUE,FALSE,,1,0,,,
5021,0.002007782,0.003081322,0.003986537,0.001962245,0.001985013,0.00353393,TRUE,FALSE,,1,0,,,
5022,0.002201855,0.001669466,0.001984119,0.001890659,0.002046257,0.001826793,FALSE,TRUE,,0,1,,,
5023,0.002571821,0.002818763,0.006610274,0.001643002,0.002107412,0.004714519,TRUE,FALSE,,1,0,,,
5024,0.0022102,0.003593802,0.002956092,0.002659917,0.002435058,0.003274947,TRUE,FALSE,,1,0,,,
5025,0.002890527,0.003268003,0.004215598,0.004221976,0.003556252,0.003741801,TRUE,FALSE,,1,0,,,
5026,0.002484262,0.002622068,0.001926064,0.001903772,0.002194017,0.002274066,TRUE,FALSE,,1,0,,,
5027,0.002563894,0.004207611,0.003209054,0.002859712,0.002711803,0.003708333,TRUE,FALSE,,1,0,,,
5028,0.003733456,0.00550133,0.004569292,0.002539575,0.003136516,0.005035311,TRUE,FALSE,,1,0,,,
5029,0.004647076,0.005627155,0.005483925,0.004698455,0.004672766,0.00555554,TRUE,FALSE,,1,0,,,
5030,0.002499163,0.00204283,0.002096593,0.001447737,0.00197345,0.002069712,TRUE,FALSE,,1,0,,,
5031,0.002756298,0.00408709,0.003076494,0.002486527,0.002621412,0.003581792,TRUE,FALSE,,1,0,,,
5032,0.002024114,0.001347601,0.001788914,0.001801193,0.001912653,0.001568258,FALSE,TRUE,,0,1,,,
5033,0.001543224,0.002490699,0.002177835,0.002129793,0.001836509,0.002334267,TRUE,FALSE,,1,0,,,
5034,0.004143,0.002980351,0.0031268,0.005038202,0.004590601,0.003053576,FALSE,TRUE,,0,1,,,
5035,0.002448559,0.003760099,0.003219664,0.002485514,0.002467036,0.003489882,TRUE,FALSE,,1,0,,,
5036,0.00308603,0.001589,0.001567364,0.003152907,0.003119469,0.001578182,FALSE,TRUE,,0,1,,,
5037,0.003322065,0.002228975,0.003470004,0.00235635,0.002839208,0.002849489,TRUE,FALSE,,1,0,,,
5038,0.002889812,0.002800345,0.002686918,0.003453374,0.003171593,0.002743632,FALSE,TRUE,,0,1,,,
5039,0.002486587,0.002811551,0.002280951,0.001943767,0.002215177,0.002546251,TRUE,FALSE,,1,0,,,
5040,0.003110766,0.004040241,0.00409627,0.003460884,0.003285825,0.004068255,TRUE,FALSE,,1,0,,,
5041,0.002325058,0.003830969,0.002380908,0.002866268,0.002595663,0.003105938,TRUE,FALSE,,1,0,,,
5042,0.002636075,0.002601564,0.001699209,0.001918733,0.002277404,0.002150387,FALSE,TRUE,,0,1,,,
5043,0.002074301,0.002428532,0.002954423,0.002877593,0.002475947,0.002691478,TRUE,FALSE,,1,0,,,
5044,0.001586258,0.001459122,0.001735449,0.00149411,0.001540184,0.001597285,TRUE,FALSE,,1,0,,,
5045,0.005186915,0.003990054,0.00462383,0.003852963,0.004519939,0.004306942,FALSE,TRUE,,0,1,,,
5046,0.001675606,0.002289355,0.001637757,0.002208173,0.00194189,0.001963556,TRUE,FALSE,,1,0,,,
5047,0.002289534,0.003067136,0.003014982,0.002529919,0.002409726,0.003041059,TRUE,FALSE,,1,0,,,
5048,0.00282073,0.001393795,0.002703428,0.001792312,0.002306521,0.002048612,FALSE,TRUE,,0,1,,,
5049,0.002793312,0.004339397,0.002787709,0.002962589,0.002877951,0.003563553,TRUE,FALSE,,1,0,,,
5050,0.001820087,0.003338158,0.001694143,0.001541734,0.001680911,0.00251615,TRUE,FALSE,,1,0,,,
5051,0.003349066,0.003881752,0.003023744,0.003267229,0.003308147,0.003452748,TRUE,FALSE,,1,0,,,
5052,0.003767788,0.001934111,0.002250075,0.002105176,0.002936482,0.002092093,FALSE,TRUE,,0,1,,,
5053,0.002530098,0.002469361,0.002011478,0.003154099,0.002842098,0.002240419,FALSE,TRUE,,0,1,,,
5054,0.002982616,0.002652287,0.004578948,0.004245818,0.003614217,0.003615618,TRUE,FALSE,,1,0,,,
5055,0.002901852,0.002149284,0.003861964,0.002896845,0.002899349,0.003005624,TRUE,FALSE,,1,0,,,
5056,0.003579795,0.002393544,0.00258702,0.002922595,0.003251195,0.002490282,FALSE,TRUE,,0,1,,,
5057,0.004697323,0.00369817,0.003261387,0.002780318,0.003738821,0.003479779,FALSE,TRUE,,0,1,,,
5058,0.002380371,0.001992166,0.003237784,0.002205014,0.002292693,0.002614975,TRUE,FALSE,,1,0,,,
5059,0.002188385,0.001984894,0.002482295,0.001574457,0.001881421,0.002233595,TRUE,FALSE,,1,0,,,
5060,0.003074348,0.004094064,0.00292176,0.004523396,0.003798872,0.003507912,FALSE,TRUE,,0,1,,,
5061,0.00350678,0.005799353,0.004363596,0.0032655,0.00338614,0.005081475,TRUE,FALSE,,1,0,,,
5062,0.002916694,0.004053473,0.002355576,0.003201604,0.003059149,0.003204525,TRUE,FALSE,,1,0,,,
5063,0.002293825,0.002072871,0.002652228,0.002145886,0.002219856,0.002362549,TRUE,FALSE,,1,0,,,
5064,0.003073871,0.002932668,0.002072096,0.002705216,0.002889544,0.002502382,FALSE,TRUE,,0,1,,,
5065,0.001557887,0.002310693,0.00285089,0.001947343,0.001752615,0.002580792,TRUE,FALSE,,1,0,,,
5066,0.002080262,0.003187954,0.002462983,0.002786994,0.002433628,0.002825469,TRUE,FALSE,,1,0,,,
5067,0.003048897,0.002595186,0.003485203,0.005611479,0.004330188,0.003040195,FALSE,TRUE,,0,1,,,
5068,0.003635228,0.003547668,0.002659738,0.003452003,0.003543615,0.003103703,FALSE,TRUE,,0,1,,,
5069,0.003301144,0.004402637,0.003891706,0.002406418,0.002853781,0.004147172,TRUE,FALSE,,1,0,,,
5070,0.003631055,0.004748106,0.003766179,0.002898455,0.003264755,0.004257143,TRUE,FALSE,,1,0,,,
5071,0.002045512,0.001963317,0.002091289,0.002419531,0.002232522,0.002027303,FALSE,TRUE,,0,1,,,
5072,0.004651427,0.003139496,0.0031932,0.002262115,0.003456771,0.003166348,FALSE,TRUE,,0,1,,,
5073,0.001859784,0.003000915,0.00200063,0.002050638,0.001955211,0.002500772,TRUE,FALSE,,1,0,,,
5074,0.002704978,0.004089236,0.003539264,0.003093421,0.0028992,0.00381425,TRUE,FALSE,,1,0,,,
5075,0.002559006,0.002169132,0.002134621,0.001985431,0.002272218,0.002151877,FALSE,TRUE,,0,1,,,
5076,0.002690792,0.005039334,0.003669977,0.004341781,0.003516287,0.004354656,TRUE,FALSE,,1,0,,,
5077,0.002702594,0.002090275,0.002831519,0.00320065,0.002951622,0.002460897,FALSE,TRUE,,0,1,,,
5078,0.001507163,0.002396107,0.001658916,0.002690196,0.00209868,0.002027512,FALSE,TRUE,,0,1,,,
5079,0.002423763,0.00197345,0.002729356,0.002457738,0.002440751,0.002351403,FALSE,TRUE,,0,1,,,
5080,0.002115309,0.002080739,0.001849473,0.002335727,0.002225518,0.001965106,FALSE,TRUE,,0,1,,,
